ndata87,cdata94,bdata47,cdata21,cdata98,ndata27,bdata86,cdata15,bdata14,cdata1,cdata61,cdata88,cdata19,cdata59,bdata60,ndata70,bdata16,cdata73,bdata38,cdata11,bdata24,ndata22,bdata50,cdata68,bdata90,bdata15,bdata31,ndata12,bdata64,ndata36,bdata10,ndata50,bdata4,cdata6,cdata76,bdata32,ndata33,cdata92,cdata71,bdata26,cdata20,cdata43,ndata81,bdata92,bdata81,bdata73,cdata33,ndata41,ndata31,ndata3,ndata9,bdata75,bdata70,bdata82,cdata82,bdata28,ndata76,bdata33,cdata52,cdata55,bdata61,bdata17,cdata96,ndata94,bdata43,cdata25,ndata4,cdata2,cdata77,bdata88,ndata47,cdata67,bdata37,cdata54,ndata61,ndata44,ndata29,bdata58,cdata28,cdata5,cdata38,cdata100,bdata80,ndata90,cdata66,bdata27,ndata93,cdata72,cdata41,bdata94,ndata51,bdata42,ndata86,ndata48,cdata22,ndata88,bdata1,ndata96,ndata77,bdata25,cdata74,cdata90,ndata2,cdata47,ndata15,cdata48,ndata35,ndata63,cdata37,bdata53,ndata68,ndata11,bdata48,ndata40,cdata57,cdata40,cdata85,bdata3,bdata9,ndata73,ndata71,cdata30,cdata16,bdata45,bdata21,cdata99,cdata50,cdata63,ndata66,bdata78,ndata5,cdata84,ndata34,bdata68,cdata17,ndata14,ndata83,cdata58,ndata98,bdata83,cdata29,bdata97,ndata6,bdata5,cdata81,bdata62,ndata60,cdata53,ndata10,ndata80,bdata89,bdata2,bdata66,cdata69,cdata97,ndata17,cdata32,ndata49,bdata35,bdata79,cdata45,cdata31,bdata98,ndata62,ndata99,cdata75,ndata38,bdata8,bdata54,bdata85,ndata18,ndata21,ndata13,bdata95,ndata39,bdata39,cdata18,bdata69,ndata55,bdata100,cdata36,ndata100,bdata87,ndata56,cdata23,ndata1,bdata22,bdata44,bdata11,bdata20,ndata97,bdata59,ndata32,bdata55,cdata78,cdata83,bdata18,ndata45,cdata62,cdata42,bdata76,ndata52,ndata78,ndata75,ndata26,bdata51,cdata3,ndata92,bdata52,cdata27,bdata67,ndata28,ndata58,bdata63,cdata26,bdata30,cdata14,ndata30,ndata46,ndata59,bdata84,cdata87,cdata44,bdata29,cdata86,ndata64,ndata19,ndata84,cdata79,cdata46,ndata42,bdata49,cdata35,ndata37,ndata53,cdata49,bdata40,ndata74,bdata72,ndata24,bdata12,bdata93,cdata12,cdata56,cdata13,ndata79,bdata77,cdata93,cdata80,cdata34,cdata4,bdata13,cdata9,bdata34,ndata95,cdata60,ndata65,ndata85,ndata67,ndata69,bdata6,ndata89,cdata39,bdata65,ndata82,cdata8,cdata64,bdata56,ndata25,ndata91,cdata91,bdata19,ndata57,cdata65,bdata91,bdata7,cdata24,bdata71,bdata57,ndata72,cdata7,cdata95,bdata41,bdata99,cdata51,bdata36,bdata96,bdata74,cdata89,ndata20,ndata7,bdata23,cdata10,ndata23,bdata46,cdata70,ndata43,ndata16,ndata8,ndata54
0.0406826862720872,three,0,five,eight,0.247990976274988,0,seven,0,three,one,three,two,four,0,0.5310715282405,0,two,1,six,0,0.958121001871969,0,three,1,0,0,0.418008415254708,1,0.18006818382324,0,0.0265939491751174,1,five,three,0,0.22501684224802,two,one,1,two,three,0.634632768462705,1,0,1,two,0.525385027605414,0.0561526201821678,0.649537415754634,0.201751031029969,1,0,0,four,0,0.861260713873235,1,four,one,0,0,four,0.31672257429738,0,seven,0.933854186074968,eight,four,1,0.24070963916188,five,0,three,0.0874033080621006,0.590696134173023,0.772458688388551,1,seven,four,two,one,0,0.524948015661627,two,0,0.703705975953113,six,six,0,0.498082004878506,1,0.0667941388718374,0.757201169200812,three,0.737212517961109,0,0.0839427909652231,0.884721676072927,0,two,two,0.947230076895882,two,0.405954450093895,three,0.12454342109347,0.488803731942897,two,0,0.498342382625333,0.723283005365797,1,0.28925922411586,two,four,three,1,1,0.979014840101948,0.605599342781667,three,seven,1,1,four,three,five,0.848137389671678,1,0.69518638990889,three,0.821858942175707,0,five,0.168837121924103,0.179522880226717,one,0.652914971348586,0,three,1,0.524722359830813,1,six,1,0.701672891151982,six,0.047691676679825,0.490756771875436,0,1,0,four,five,0.478347844551939,two,0.897845947010303,0,1,three,three,1,0.557062953014088,0.771734586047417,one,0.0411191019010579,0,1,0,0.480172548024799,0.123308573122465,0.352427935440225,0,0.0462764825694409,1,three,1,0.81220585651758,0,five,0.474588111145106,0,0.994574500705804,four,0.420325603706053,0,0,0,0,0.341237393447136,1,0.847313034806277,0,five,one,0,0.11112981493449,three,six,0,0.114609167456711,0.232970658046106,0.586897771111977,0.477380374706764,1,two,0.597983579172598,0,three,0,0.07593563741123,0.235087768457236,1,one,1,seven,0.688706916419334,0.236479011912856,0.0123760089136287,0,three,two,1,three,0.379874057966644,0.280033371387146,0.276038678657661,one,three,0.992839749117249,0,three,0.0267107198770411,0.707639475310279,two,1,0.137789634041191,0,0.927964546751836,0,0,five,three,one,0.504536591819436,0,three,one,two,one,1,one,0,0.2774645158344,three,0.555034684398865,0.149020841932397,0.685677244511432,0.0492293930682829,1,0.599276275721319,one,1,0.82201074776479,four,four,0,0.734732064311777,0.066855790882698,seven,0,0.893645042296687,three,0,0,six,1,0,0.0298664314732459,three,seven,0,1,three,1,1,0,one,0.197007083462149,0.00695114771603489,0,six,0.025161472517349,1,seven,0.666537675174165,0.520823434476016,0.928457738554275,0.268097308985035
0.0809788243565072,two,0,six,three,0.613319214933122,1,four,0,three,three,three,four,seven,0,0.126113308426944,0,two,1,seven,0,0.857064951077968,1,two,0,1,0,0.367024946961547,1,0.858551562935189,1,0.470659101891388,0,five,three,1,0.0293325240859733,eight,four,0,seven,four,0.439151752701313,0,1,1,three,0.612579470310551,0.900370654464257,0.546658158379185,0.401576410606209,1,1,0,four,1,0.42242477121862,0,four,two,0,1,one,0.674709591675694,1,two,0.47938717050329,eight,three,1,0.829053213136406,four,1,three,0.999701523299514,0.268856286978257,0.471003079528818,1,six,five,four,five,1,0.185200135509142,five,1,0.608146708027825,three,eight,0,0.0944730696138465,0,0.700987602397134,0.808347314540111,four,0.234011387068109,0,0.310462871366516,0.103547302814008,0,seven,one,0.959863263462926,one,0.33691551026131,two,0.271200878333043,0.39288443250416,three,0,0.189939183575821,0.328849434707662,0,0.674339445363422,two,five,seven,0,1,0.100123606627975,0.936048400386486,nine,two,1,0,three,three,five,0.526339151714362,0,0.374635897835039,two,0.388606626726328,1,four,0.445316947016458,0.933387412933056,two,0.593825074694107,0,six,0,0.485513329422295,0,one,1,0.690465589223739,nine,0.206063418783091,0.464269752151741,0,1,0,five,three,0.343218196370818,two,0.112158598515069,0,0,three,one,1,0.184336675342937,0.275131034739244,two,0.268341712419927,1,1,0,0.155979235444175,0.0852772200714783,0.011301585689376,0,0.744469407861252,0,four,0,0.984754111232235,1,five,0.454124399178335,0,0.932922401463877,two,0.588860567843897,0,1,1,1,0.151775837911087,0,0.0207835787068015,1,six,two,1,0.685532382443544,five,three,0,0.185691766031178,0.995312819767448,0.201509196353551,0.365393025426602,1,six,0.983204809414544,1,seven,0,0.0940845075072025,0.246907203903463,1,four,0,four,0.0354977897731819,0.351827990600292,0.0250894605465156,1,one,one,1,five,0.860378658903376,0.528173862487526,0.929467294576952,three,two,0.193122488853852,1,five,0.255248770860087,0.997628707561592,one,1,0.350158303344922,0,0.740332193190674,0,0,two,three,one,0.195111757471022,0,three,four,two,eight,1,one,1,0.658494485065191,five,0.226589377076018,0.902263125922263,0.557889313825744,0.251554694170276,1,0.534982717884499,five,1,0.675959878782516,two,four,1,0.663242253475657,0.479264854297568,eight,1,0.371191428136858,three,1,0,three,0,0,0.78585625451405,three,three,1,0,one,0,1,1,four,0.00423005726052306,0.139668541217206,1,four,0.927002504205458,0,six,0.538530144176868,0.841503136551386,0.990416935547119,0.47334972829221
0.665240720666769,four,1,six,seven,0.0607664411182742,1,three,1,four,one,five,three,three,1,0.828550127800489,0,three,1,four,1,0.279527219896993,1,one,1,1,1,0.792765494111026,0,0.414612786931759,1,0.333047147090935,0,two,one,1,0.292199888230239,one,six,1,five,two,0.0754627893398376,1,0,0,three,0.344478113643691,0.416094695711258,0.831401399717552,0.967456398629651,0,0,1,one,0,0.552233173862247,0,five,one,0,1,four,0.0327948453560271,0,four,0.0987834293407358,nine,one,0,0.936338546519847,one,1,one,0.714446901247399,0.784474111156294,0.90989855029115,1,three,three,five,two,1,0.251787509637903,two,0,0.0447509630923831,five,four,0,0.500568293564835,1,0.170494544553305,0.481397378536286,five,0.735054896292476,0,0.251726337037559,0.866338524041491,1,seven,two,0.581868307079624,six,0.0514228650287346,four,0.113116708691262,0.016632771359985,two,1,0.885789842510682,0.0760613301192892,0,0.921304585786459,two,four,four,1,1,0.205531491058943,0.473817869484016,eight,one,1,1,two,one,three,0.551897617115196,0,0.2876079878347,three,0.352763214074607,0,seven,0.612522193009511,0.614031236408098,three,0.603259754499917,1,three,0,0.48181201217554,0,one,0,0.20486953021078,nine,0.203103697385381,0.963266866147422,0,0,1,two,three,0.729707095101428,one,0.551314827513946,1,0,three,three,1,0.0519524510302772,0.297561716775666,two,0.190652319668589,1,0,1,0.0498343859279649,0.206483425930915,0.966774511431742,0,0.810373557773635,1,one,0,0.811986589006601,0,four,0.0369245586576123,0,0.698348809279203,two,0.798874103279774,1,0,1,1,0.647318557733653,0,0.940492084799664,1,four,two,1,0.805595038320665,three,two,0,0.372444586383108,0.178973335951933,0.0737572001901744,0.992111708104216,1,four,0.184188197044357,1,eight,0,0.499023053012313,0.106392138646918,1,three,1,two,0.5130935045391,0.772582999049532,0.164008792989293,0,three,one,0,two,0.58815334332654,0.842238873115836,0.68916067416601,two,one,0.441628396883537,1,eight,0.556232239730222,0.3621138765913,four,0,0.083804793426459,0,0.775783967750837,1,0,two,three,seven,0.0905858869266287,1,three,four,one,eight,1,four,1,0.373343456764967,one,0.226121017948773,0.442289173176437,0.143389669185217,0.176148514464457,0,0.964808772870572,three,1,0.617814060053006,two,two,0,0.110155160209837,0.69011143314335,two,0,0.97394763510836,two,0,1,two,0,1,0.778193186626708,three,three,1,0,one,1,0,0,five,0.764979350128938,0.790904722758025,0,eight,0.0758450507701594,1,three,0.438961214233184,0.53892105404049,0.82231538398125,0.358383872715364
0.680990556517281,two,1,four,one,0.640545620680961,1,seven,0,two,four,five,three,one,1,0.442985867054851,1,one,1,eight,1,0.987608718348425,1,two,0,1,1,0.694418872501075,0,0.240289712328995,1,0.353475930653036,0,four,eight,1,0.553359257753877,one,six,0,two,seven,0.187219595118615,1,1,0,three,0.799984636484118,0.996109309761882,0.715884224901199,0.23243095283091,0,1,1,one,0,0.506692870231681,0,three,two,0,0,four,0.642556178996249,0,one,0.101266764660907,one,four,0,0.665494186742132,one,0,three,0.812371161175306,0.655370900224996,0.685118919154947,0,two,four,one,one,0,0.775810273814551,five,1,0.341315747180866,six,one,0,0.206110384103376,1,0.480328141542785,0.413789646702702,one,0.302049932248336,0,0.155935375070706,0.966951216188784,1,seven,four,0.707061515554174,six,0.936703936420988,three,0.325479348118907,0.0154312603000951,four,1,0.755633102025798,0.0177838574847198,1,0.356021255243546,one,three,one,1,1,0.194326023079909,0.116570490955093,five,seven,0,0,one,one,eight,0.80066854144475,1,0.0583596416687988,two,0.0920489254482038,0,two,0.636327164474604,0.359107368315984,two,0.650152673690203,0,five,1,0.769219851226887,1,seven,1,0.338344571232037,four,0.62414038986281,0.199360693170023,1,0,0,one,five,0.484279449900957,three,0.44293430250121,1,1,three,two,1,0.933292343821443,0.79516717875815,four,0.75219857547136,1,0,0,0.907814116714691,0.741040172700832,0.820179986418731,0,0.838682245845377,0,one,1,0.889090569723792,1,five,0.429190641978106,1,0.14351011151825,two,0.942690683225213,0,1,0,0,0.821361111864512,1,0.451086527985134,1,six,three,1,0.866144503067323,three,two,0,0.623856446565379,0.773213889805497,0.671191618220425,0.034474921417985,0,one,0.29186805297979,1,four,0,0.561694692599913,0.603215881781115,1,four,1,five,0.660578716157993,0.743074287654968,0.70023081118268,1,four,one,1,two,0.365866421319227,0.729610009691692,0.900208399068205,three,four,0.607439504766726,1,one,0.305573032031983,0.463669652261955,three,1,0.640300959899481,0,0.789872540023795,1,1,five,one,eight,0.871395511018261,0,three,four,three,eight,1,two,1,0.871659744220784,one,0.531258131964482,0.175062302150539,0.968509824718809,0.896451944004566,1,0.693121982888984,four,0,0.196922759723875,one,one,1,0.378230123570998,0.574247020421559,eight,1,0.305341351763165,four,1,0,nine,1,1,0.961553098940495,two,one,1,1,two,0,1,1,five,0.786489958706701,0.329476730335369,1,three,0.0759623656647205,1,seven,0.329567698649153,0.409764546334346,0.854207973967844,0.949285345139665
0.80886080768768,four,0,two,seven,0.789155893763342,0,eight,1,two,three,three,three,four,1,0.859367324038747,0,one,0,seven,0,0.363735036582318,0,two,1,1,1,0.0681689514924586,0,0.0986557052308403,1,0.517045021301089,1,five,two,1,0.302596100733813,one,two,0,one,one,0.70659051529584,1,1,0,three,0.186432144808308,0.6651126424957,0.0381494345155048,0.406100279056664,1,1,0,four,1,0.704516850767652,1,two,four,1,1,three,0.547788820388404,0,one,0.315936416361067,eight,one,1,0.885680269711184,one,1,two,0.149672676157471,0.682821755397724,0.604550800062231,1,four,two,five,five,0,0.256379286343995,four,0,0.607490803038915,seven,eight,1,0.435046811339366,1,0.834033363678449,0.00374069475455929,one,0.129324046252227,0,0.563157322220899,0.410678170865024,1,one,four,0.6118914733399,six,0.207003862960011,four,0.586359932252312,0.0463054624405823,one,1,0.837083201157585,0.764277118808236,0,0.90703474793399,one,one,four,0,0,0.623837606451699,0.0612830521154516,nine,four,0,0,one,three,five,0.0416216922484771,0,0.778580147569353,one,0.817822476909761,1,one,0.051764743222481,0.6140521415581,two,0.672612828257768,0,three,0,0.0487245371918733,0,three,1,0.518538684834204,nine,0.779484398241909,0.983035263670043,1,0,1,two,five,0.614518130320211,two,0.365862750306711,1,0,one,two,0,0.830345755447999,0.697645260262457,one,0.694263819950141,1,1,1,0.664277913465244,0.91615007997672,0.374311461278621,0,0.314522437781309,1,three,1,0.6632407571133,1,four,0.968160913503025,0,0.45034357356924,one,0.962893785900516,1,1,1,0,0.914276314601354,1,0.716615635323262,1,six,three,1,0.274396869286988,four,one,1,0.374654072011501,0.785012874321198,0.97584612814419,0.304001456711068,0,five,0.508600144334732,0,two,1,0.78546263253038,0.0375557454969024,0,five,0,seven,0.749866512937525,0.629307822137099,0.843430437296923,1,four,one,0,three,0.850830852852294,0.48422027476755,0.498179253131443,two,one,0.390587567604413,0,three,0.51912252885558,0.0911762951931364,four,1,0.130479494884668,0,0.390526529479285,0,0,four,four,four,0.269117169291427,1,four,four,one,one,0,one,0,0.177055307208885,four,0.0778863518742673,0.644447362033989,0.031106430959145,0.362529139363217,1,0.55858734575878,two,0,0.112189086571096,six,four,1,0.435978448746786,0.401631443941952,one,0,0.669224812144438,two,0,1,four,1,1,0.556431445981497,one,two,1,1,one,0,1,1,one,0.0747291854747002,0.738377221751439,0,six,0.82582709390651,1,five,0.300014785986763,0.369659731744327,0.00141294509403189,0.138349066794231
0.270098490316796,four,0,four,four,0.224103994104717,0,two,1,one,six,six,two,six,1,0.699220679991989,0,three,1,one,1,0.379094772653638,1,three,0,0,1,0.614556464597912,0,0.443635024586477,0,0.364130374696643,1,five,four,0,0.350650922348119,two,two,0,five,six,0.446088356524256,1,1,0,one,0.185065049758456,0.472335648241879,0.173394864128944,0.28496904260713,0,1,1,four,1,0.441633210583289,1,five,three,1,1,five,0.181206036644352,1,four,0.216178448109473,six,one,0,0.316056398021916,five,0,two,0.666888428721306,0.978559343285943,0.575441618932347,0,three,two,three,one,0,0.585846358303058,three,1,0.189389561135833,seven,three,1,0.921871463397131,1,0.791146565989007,0.685884227340339,four,0.890339059846275,0,0.0770267573113429,0.274807449464739,1,seven,three,0.0849443826779641,one,0.229942305234955,two,0.897794257211212,0.0294864682936382,three,0,0.301167598785496,0.871343201484137,0,0.0789641171898647,two,three,two,0,0,0.00404714376899784,0.259765832177636,eight,seven,0,0,four,four,seven,0.380944161259592,1,0.896738440124773,two,0.471573279452039,1,two,0.735734112438754,0.493856352541201,one,0.238571130005892,1,two,1,0.881458583149468,0,one,0,0.761985848344371,eight,0.87990599444331,0.119826496424349,1,1,1,five,two,0.649963446277352,one,0.154548459390703,0,0,two,three,1,0.703744093673674,0.296779647090592,three,0.401810248893652,0,1,1,0.801518761053905,0.0262286033761191,0.829978674155088,0,0.554387798758053,1,one,0,0.686629575502409,0,two,0.384854476282699,1,0.887633089212011,four,0.785033203856148,0,0,1,1,0.598938818066922,0,0.286563235658448,0,six,six,1,0.970510695837945,one,six,1,0.935018607801884,0.667906786980226,0.968242358062382,0.129135331819418,0,three,0.0735027101543885,0,eight,1,0.00550749064817602,0.766948776543187,0,four,1,six,0.67099667893573,0.149443056526636,0.548895971818003,0,one,two,1,three,0.369385599951605,0.926939542695574,0.811592212214515,two,four,0.458370217007586,0,eight,0.474949371908286,0.877507914711823,four,1,0.398367165609143,1,0.981265411389185,1,1,three,four,four,0.037082722859596,0,five,one,three,five,0,four,1,0.124939748188073,three,0.335678130326177,0.950096163657419,0.56855770428081,0.789009982844227,0,0.522934878853193,six,0,0.115559995980498,three,one,1,0.303782041276641,0.775945612177446,four,1,0.324184577334156,three,0,1,one,1,1,0.453441400753619,two,six,0,0,two,1,1,0,five,0.770131278605987,0.491417321692569,1,three,0.50972561398101,1,five,0.0117786559365161,0.285698517159975,0.0183387723532563,0.726760082855141
0.275167354692527,two,0,five,four,0.937658326695986,0,five,0,three,six,six,two,four,1,0.186598975459656,1,two,0,one,0,0.894706041595794,1,one,0,0,1,0.906965152723596,0,0.0785352971056634,1,0.73540868515566,0,one,three,0,0.608104019756715,eight,one,0,eight,three,0.747506866174874,1,0,1,two,0.287852570774442,0.602854198875996,0.949834670313602,0.82442260740201,0,0,1,three,0,0.159826861582105,0,one,four,0,1,four,0.59694459191425,1,five,0.824484961256795,nine,four,0,0.0801203207498455,two,0,one,0.396442583896855,0.88704396206938,0.417000447557634,0,one,five,one,three,1,0.763749257415785,five,1,0.635196348076416,two,eight,0,0.364744364011304,1,0.0481416065547634,0.58129588320626,five,0.724764503556546,1,0.189573389015627,0.499005513210762,0,five,five,0.326241981038191,two,0.733060415746822,three,0.770922000932554,0.725976262120814,three,1,0.0485889738663767,0.376948722815984,1,0.703677247513651,two,four,three,1,0,0.63662240584969,0.48200197899084,four,five,1,0,one,four,eight,0.86134292838493,1,0.0684864136296395,five,0.217272729311652,1,seven,0.899137904396083,0.0392484620159143,two,0.237108772707942,1,three,1,0.910962090492875,0,six,1,0.322443453509229,eight,0.620590556427963,0.597719090253698,1,0,1,three,one,0.315473562635312,two,0.882606197520612,0,1,three,two,0,0.417262688839485,0.562412433652732,two,0.687148294482344,0,1,0,0.847846081708244,0.04894947384649,0.00910046058734104,1,0.522879157286837,0,one,0,0.881319625840551,1,three,0.072657439807377,1,0.423389847162073,two,0.460898314066855,0,0,0,0,0.970819562012102,1,0.659008703848445,0,four,three,1,0.450794828923085,five,four,1,0.0384277503174236,0.693387172672716,0.866609279713887,0.475823180085567,1,eight,0.337654938851843,1,five,1,0.244811367270024,0.450636888072333,1,two,1,six,0.146071932907175,0.988563125500549,0.4673409396482,0,three,one,1,one,0.707400701954417,0.983664222092516,0.182010193458956,three,four,0.570583304138016,0,two,0.941272788512081,0.140593358775613,one,1,0.696327221461635,1,0.851522457305341,1,0,three,five,four,0.831671330503458,0,one,six,three,two,1,three,0,0.94058509724722,one,0.100815370437325,0.669736083854538,0.555501254567572,0.0580928649088549,0,0.104228193160869,seven,0,0.0928448099251027,four,four,0,0.764654362770753,0.334121364635167,seven,0,0.136963162893062,two,0,1,six,1,0,0.466614925178133,one,seven,1,0,one,1,1,1,one,0.429205307699613,0.410452383552456,1,six,0.632433334685122,0,four,0.931327490840211,0.524390403511165,0.958418231869679,0.06366627398437
0.975388809978402,one,0,eight,three,0.441312264540881,0,two,0,two,four,two,three,four,1,0.146408889928899,1,three,1,two,1,0.152879234443621,1,two,1,0,0,0.676042015069493,1,0.00146237954996142,1,0.791107616409466,1,five,two,0,0.829885139825216,two,six,1,three,four,0.435911637197585,0,0,0,one,0.183804839571059,0.197705316645406,0.445794934476408,0.0516411345247326,0,0,0,four,0,0.7413048756373,0,five,four,1,1,five,0.692242753624585,0,two,0.0575536636542491,eight,five,0,0.0943323725224368,one,0,three,0.278383844516008,0.0751484006576958,0.284296723673538,1,three,three,two,four,1,0.879628225213322,two,0,0.300549055527518,five,five,0,0.0609921101324112,0,0.297285103077436,0.773494696752914,five,0.778486808965869,1,0.654340036942957,0.756992655642616,0,two,one,0.265627158503381,one,0.270884796429837,three,0.690559899528846,0.284298276879545,four,0,0.528760062755238,0.756938007624404,0,0.790061878517201,one,four,four,0,0,0.358855393441697,0.333030519085453,seven,six,0,1,three,four,four,0.970064273133643,1,0.525181113605921,two,0.794360471690463,0,three,0.741758875396373,0.959916093648748,one,0.312898980804629,0,three,0,0.173873924339445,1,seven,0,0.445552638497963,four,0.23941852310772,0.394992141419466,0,1,0,three,five,0.65709979081722,one,0.544767308940873,0,0,two,four,0,0.677404775025979,0.883584081280384,two,0.697935295820341,0,0,1,0.404293859402153,0.754058280897859,0.288935443295108,1,0.597833286450713,1,three,0,0.473934206544234,1,one,0.583822139619338,0,0.475603750728285,five,0.89154985728036,0,1,0,0,0.882842665926858,1,0.707516978528987,1,five,three,1,0.00624559058226337,four,five,0,0.592419885082113,0.864875599593596,0.508522510410364,0.0312914826649323,0,eight,0.461280390321749,0,four,0,0.112097776884137,0.403970109662085,0,four,1,six,0.519878238814812,0.446896039520893,0.427896657357355,1,three,two,1,four,0.878177151735673,0.800614186814935,0.795801804757286,two,two,0.601344342217829,1,five,0.878619933511566,0.305175741581511,two,1,0.191858316267277,1,0.492698417721719,0,1,two,four,two,0.974669392986,0,five,two,three,three,0,four,0,0.825987613089741,two,0.861143790736393,0.64347249092347,0.382519506612354,0.313020263682541,1,0.298666870156372,four,0,0.437605571074645,six,four,0,0.786539081404937,0.60510622584925,two,1,0.553419206557745,four,0,1,two,1,1,0.117609233530047,one,four,0,0,two,1,1,1,two,0.379700405068164,0.393733223350602,1,four,0.796123572004983,0,four,0.545793911949553,0.876876946395757,0.694406046116184,0.490705180014561
0.182052948517492,two,0,eight,two,0.569761641996031,1,eight,1,four,six,three,one,one,0,0.0709032242457283,0,one,1,eight,0,0.381227896951606,1,three,1,0,0,0.87999385450507,1,0.277549586250948,1,0.807629074827383,0,three,two,1,0.0191856274973362,five,one,0,eight,five,0.832353416987178,1,1,1,one,0.261544902705769,0.910355523566223,0.0154795267883029,0.856505728531851,0,1,1,three,0,0.493072948058181,0,five,four,0,1,four,0.785097911580497,0,seven,0.328926155584655,two,three,0,0.0946491006338009,three,0,one,0.531353696452132,0.0418789256829682,0.418127017887729,1,six,one,three,one,1,0.810668799609897,one,1,0.250765632149945,one,nine,1,0.210190257822409,0,0.475866146701759,0.647594242376966,four,0.739111758119642,1,0.975432806317782,0.66217998225272,1,three,three,0.900921694871201,three,0.0639295163062337,two,0.314888154688706,0.0595506449139818,four,1,0.376343499710014,0.854231468097782,1,0.444239381509905,three,three,four,1,1,0.190708636426291,0.938408137103938,seven,six,1,1,three,three,eight,0.768455941332266,1,0.61150143524422,two,0.156463854588921,1,seven,0.4476684340811,0.393831366374318,two,0.786936323153649,1,four,0,0.4540766877978,1,one,1,0.842045761171922,nine,0.458157502234797,0.178628728364525,1,1,1,three,one,0.454099823931223,two,0.331488834560203,0,1,two,two,0,0.0742959615101468,0.336861251581152,one,0.202537495535253,1,0,0,0.413980997060103,0.743406568647828,0.758735914790093,1,0.466844787432347,1,four,1,0.385005372701575,1,five,0.644260148313558,1,0.974086081155742,two,0.542436678976452,1,1,0,0,0.437223379395133,0,0.394353375022269,0,one,five,0,0.15907878451255,five,four,1,0.0273684263328295,0.120279776759055,0.368287623845804,0.372740191161992,1,two,0.459059544567585,1,six,1,0.0833289356225057,0.443297493518768,1,five,1,two,0.169760042832292,0.168261991282901,0.691756176361279,0,four,two,1,two,0.476645544525037,0.960963630016619,0.245698332022028,three,five,0.145212591967151,0,three,0.32512060397246,0.0481121574366532,four,0,0.710278411288405,1,0.670079108434506,1,0,two,one,seven,0.130008758564504,0,three,six,two,five,0,two,1,0.879086906360939,two,0.261420054912394,0.432462213350835,0.355448232418889,0.74929206484474,0,0.865332739477522,four,1,0.737637243042225,two,one,1,0.66710347794325,0.688874631459562,nine,0,0.483341871775067,four,1,0,one,0,1,0.383654335312846,two,four,1,1,three,1,0,1,three,0.74241490981098,0.847109840427492,1,three,0.177779866060102,0,one,0.261311698293119,0.746450673505085,0.299590999604222,0.465653537229889
0.600725428624272,four,1,seven,eight,0.177829435930007,0,four,1,four,four,one,three,seven,0,0.471566935034493,1,two,0,eight,0,0.33666211727506,0,two,1,1,0,0.964914193024567,1,0.623593285528779,0,0.280354050706478,0,one,one,0,0.289960768811151,one,six,0,seven,six,0.343869982777186,0,1,0,three,0.0491919284757733,0.337763533682956,0.876559194724521,0.332728081535128,1,1,0,two,1,0.246406130966817,0,four,three,0,0,one,0.425065866831361,0,six,0.303767929068678,six,four,1,0.209541093517914,three,1,two,0.855256581687674,0.857839939170775,0.659064887047836,1,five,five,five,five,0,0.359932599405804,four,1,0.708512821326359,one,three,1,0.129173818557502,0,0.754648787641408,0.0244115155307191,five,0.325602890268497,0,0.975949712279686,0.812548663033128,1,three,three,0.635831712692589,one,0.00746407136737215,three,0.23269419451772,0.869356346985282,two,0,0.371253156801992,0.847139986214098,0,0.0585846995871067,one,four,four,1,1,0.731198092480535,0.490808782285634,eight,six,0,0,four,one,five,0.014923320721593,0,0.42062853469121,four,0.310153964419793,1,six,0.830331289082942,0.00903870811795637,one,0.563697981984133,1,four,0,0.439499017397337,1,one,0,0.219172905948048,nine,0.457144061961287,0.444456531940418,1,0,1,three,three,0.91104547307497,three,0.141850959888582,1,0,one,two,1,0.454299692245845,0.442616798428819,four,0.0432331375532743,1,1,1,0.804646986309722,0.850555908128546,0.884462795021988,0,0.0951557657123482,1,six,1,0.347107745550347,0,two,0.917429799981586,1,0.150813844416613,three,0.992949503195244,0,1,0,1,0.64584817822745,0,0.978618363153832,1,three,three,1,0.716479142206839,four,three,1,0.0625258133546247,0.747126020786269,0.085819370963601,0.81681138143279,1,six,0.717278250268117,1,two,0,0.634440639738589,0.798994426711286,1,five,1,four,0.81668140055764,0.62434572232508,0.920634684372999,0,three,two,1,two,0.134700102019868,0.55329980891428,0.590482127465797,three,two,0.026791161807725,1,three,0.263412910724771,0.588677288965522,two,0,0.50484367299155,1,0.0780712530163895,0,0,two,four,five,0.116458425391767,1,five,five,two,one,1,four,1,0.352761008668558,one,0.575404354202182,0.0401935445378263,0.786310324166458,0.710708321823825,0,0.555803272892779,four,1,0.067693504256108,one,four,0,0.377938051825049,0.28978379035474,one,0,0.36889209738413,three,0,0,eight,0,0,0.398993857688831,one,one,1,0,one,1,0,0,two,0.742190826220542,0.26270091382102,0,five,0.925948710885449,0,one,0.73642220947997,0.77064472997155,0.260303898313462,0.218626988373531
