cdata18,bdata16,cdata89,ndata39,bdata83,cdata32,ndata92,ndata82,ndata68,ndata43,ndata12,cdata53,ndata96,cdata25,cdata60,ndata74,cdata38,ndata22,ndata23,ndata34,bdata27,cdata31,ndata49,bdata98,cdata11,ndata7,ndata26,bdata49,bdata76,ndata54,cdata27,ndata53,bdata50,bdata2,cdata2,ndata95,ndata67,bdata67,cdata36,bdata61,bdata13,cdata43,bdata89,ndata55,bdata68,bdata72,bdata25,ndata97,cdata62,cdata24,ndata62,cdata44,ndata16,cdata40,ndata30,bdata85,cdata29,cdata61,bdata88,bdata55,ndata72,cdata69,cdata26,bdata62,cdata86,cdata9,bdata32,bdata58,ndata73,bdata73,cdata67,cdata41,ndata44,bdata47,bdata22,bdata46,bdata84,bdata33,bdata31,bdata40,bdata97,cdata33,cdata3,bdata17,cdata70,cdata12,bdata51,ndata78,bdata28,cdata88,bdata75,bdata5,cdata64,ndata1,bdata3,bdata90,cdata13,ndata15,ndata17,ndata77,ndata38,cdata85,ndata10,ndata8,ndata59,cdata19,ndata85,cdata92,bdata42,cdata74,ndata25,ndata32,ndata61,cdata45,ndata84,bdata1,ndata46,cdata42,bdata45,cdata7,ndata4,cdata46,cdata66,cdata8,cdata76,cdata6,bdata70,bdata69,ndata100,cdata84,bdata66,bdata20,ndata9,bdata38,ndata69,ndata29,cdata4,cdata23,ndata13,cdata98,cdata90,cdata68,ndata21,bdata65,bdata26,bdata78,bdata6,ndata98,ndata14,cdata16,cdata59,cdata22,bdata44,bdata100,cdata28,bdata54,ndata87,cdata96,bdata23,cdata56,ndata57,cdata49,cdata65,cdata34,ndata33,cdata81,cdata30,cdata39,bdata43,ndata36,bdata24,cdata97,cdata5,bdata53,ndata20,cdata17,cdata87,cdata94,ndata41,cdata93,ndata40,cdata15,ndata58,cdata52,ndata24,ndata90,cdata80,cdata20,bdata77,ndata83,bdata35,bdata71,cdata58,cdata83,bdata52,bdata12,ndata37,bdata79,bdata34,ndata27,cdata91,ndata94,bdata99,cdata82,cdata21,cdata37,ndata70,ndata45,cdata1,cdata55,bdata30,bdata7,bdata81,bdata39,cdata47,bdata48,cdata72,ndata48,bdata21,ndata52,ndata80,bdata4,cdata63,ndata79,bdata63,cdata10,bdata74,cdata35,bdata29,bdata14,ndata86,ndata18,ndata93,ndata31,ndata89,bdata91,bdata87,bdata82,cdata57,cdata95,cdata79,ndata65,ndata66,ndata91,ndata11,cdata51,cdata100,ndata76,bdata41,ndata5,bdata59,bdata18,bdata9,ndata60,ndata50,ndata42,bdata92,cdata48,bdata11,ndata51,bdata60,bdata93,bdata8,ndata88,ndata81,bdata56,ndata64,ndata56,cdata50,bdata80,bdata95,ndata19,ndata28,cdata75,ndata2,ndata99,ndata47,bdata86,cdata78,ndata6,bdata10,bdata94,cdata54,bdata36,ndata63,bdata15,cdata77,bdata64,bdata57,ndata75,bdata96,ndata3,ndata71,cdata73,bdata37,cdata71,cdata14,cdata99,ndata35,bdata19
one,0,six,0.735138068760747,0,two,0.579480907208741,0.749452503214881,0.961654015611279,0.889382049352582,0.0901434807690015,three,0.134160726030612,one,four,0.42600818187113,three,0.979499127054574,0.713616989232998,0.00901231941792002,1,seven,0.613180637305166,1,seven,0.810506912016031,0.496894398974495,1,0,0.533812254950888,seven,0.667098136364324,1,0,four,0.945224238224059,0.0129976258383584,0,four,0,0,two,0,0.0626214829667922,0,0,0,0.261581213213408,two,three,0.419982683615353,one,0.0267453430549865,two,0.887067837144339,1,eight,two,1,1,0.121588764694681,one,two,0,eight,one,0,1,0.155742633810713,1,four,one,0.466883336034088,0,1,1,0,1,1,1,0,two,one,0,one,three,1,0.580363943393236,1,five,0,1,two,0.827880530063661,1,1,two,0.919681119855097,0.340500769172633,0.91903364539502,0.435832830895225,two,0.746625765777085,0.342312880877381,0.786486727177925,one,0.899578089297434,three,0,one,0.750101784685543,0.313204676765439,0.426028043328393,one,0.156206848682893,1,0.965488192424223,seven,1,two,0,three,three,three,three,three,1,1,0,three,1,1,0,1,0,0,three,three,0,three,three,three,0,1,1,1,1,0,0,three,five,three,0,1,four,0,0.619116295820615,four,1,two,0.0668203862299573,two,four,two,0.59324313499892,three,two,four,0,0.396015801829318,1,two,three,0,0.733112023539109,one,two,four,0.987002921520814,six,0.258520618768968,two,0.972983858505898,four,0.903033334970868,0.828539370276511,four,one,1,0.397261638546679,1,1,five,one,0,1,0.270501646087836,1,1,0.913615784878159,eight,0.589183399958016,1,two,four,five,0.278067563158036,0.976222270601382,four,five,0,1,1,1,two,0,three,0.89107269049551,1,0.25199688962379,0.000369950054551427,1,two,0.332179574037757,0,three,0,six,1,1,0.511222678333317,0.407520942893794,0.296835860268095,0.299788977209345,0.341411887415387,1,0,1,two,five,seven,0.281158750651362,0.633451361343881,0.494738901554987,0.97353522413922,two,four,0.280392306394954,0,0.0254519796766283,1,1,0,0.430075677377664,0.150871860824552,0.221695631036444,1,three,0,0.775782895967189,1,1,1,0.994027533959811,0.271387677365417,0,0.309989127215637,0.583822225954181,two,1,1,0.753435651069836,0.224298220858948,three,0.960569725585306,0.176886697305777,0.576241263280849,1,three,0.453998298305697,0,1,four,0,0.804224780949464,0,two,0,1,0.967058212493812,0,0.190405959713178,0.210480435946347,two,0,seven,five,two,0.218113517562837,1
five,0,four,0.733128922026542,0,one,0.0703671802004834,0.941858510390146,0.894891137451489,0.754475026448516,0.3213888353395,two,0.958842842051156,three,five,0.25462006617143,one,0.76559877179436,0.441527494728495,0.493243836270886,0,seven,0.00522338234657049,0,seven,0.950971495026859,0.142733062813427,1,1,0.423724574814915,seven,0.206754948899339,0,0,two,0.95070070772248,0.396661720137536,0,three,1,0,five,1,0.461826116193641,0,1,1,0.0383513701352188,three,four,0.765112850274799,two,0.970790502458681,four,0.714771758400992,1,six,nine,1,0,0.803284827353982,three,two,1,four,one,0,0,0.357423941268986,1,three,four,0.837597217129516,1,1,1,1,0,1,1,1,three,one,0,one,one,1,0.377493540919426,1,three,1,1,three,0.494204682624567,1,0,two,0.0623544719152533,0.527997725032681,0.663672534212991,0.537940286150524,one,0.757500446591311,0.651941722212818,0.732406946920692,five,0.490763381687064,two,0,three,0.442413708314088,0.974770000329024,0.587735325807044,four,0.0250865931567021,0,0.647416825277301,seven,0,six,0,three,three,three,three,three,1,1,0,three,1,1,0,1,0,0,three,three,0,three,three,three,0,1,1,1,1,0,0,three,one,seven,0,0,six,0,0.68761147702576,two,0,six,0.719122930078586,six,three,one,0.0994563912066169,four,eight,three,0,0.398136526645194,1,one,three,0,0.38450358218531,five,five,two,0.713408339873694,four,0.272596222034514,two,0.980655727607506,two,0.626952583056482,0.13128789890408,six,six,1,0.192697693247494,1,1,four,seven,1,0,0.976014946097101,1,0,0.950447565691422,one,0.876921363342504,0,one,four,five,0.131216864263044,0.767996165543487,four,two,0,0,1,1,nine,1,two,0.269365769073786,0,0.272232290278876,0.305045577083528,0,two,0.919885372177981,1,five,0,two,1,1,0.368002565376764,0.184183894958726,0.571921413240491,0.732863296322795,0.242697784428483,0,0,1,three,seven,two,0.25671201571343,0.687295915766062,0.877294387328197,0.327264740327091,one,two,0.745561338513195,1,0.492523688211432,0,1,1,0.757000897694631,0.252957957339465,0.967686976656833,0,four,1,0.789377101477685,0,0,0,0.803706756661617,0.264898197743367,0,0.759177940626338,0.3315693352293,four,1,0,0.308000485813737,0.877360492734799,three,0.217180703736697,0.481626375698845,0.425299986020758,1,two,0.221501242703011,0,0,one,0,0.801681116350977,0,three,1,0,0.973612657676295,1,0.384513768372826,0.048880151155353,three,0,four,three,four,0.0494763142937868,0
three,1,six,0.405452257287833,0,two,0.7622429147258,0.0163329360949001,0.551387327935189,0.546156320264487,0.624471578418362,five,0.0282050838539281,three,six,0.857558021447888,one,0.822525622027963,0.583195782396007,0.964036026687257,1,seven,0.217017056919994,1,one,0.19354349027873,0.709998008691106,1,0,0.576564190902415,one,0.999762050394743,1,0,one,0.101685326884187,0.488580595484481,0,three,0,1,two,1,0.377026375422232,1,1,0,0.630536859970195,three,one,0.529887204221677,two,0.0488155942659922,four,0.538194246577881,0,four,four,0,1,0.733555566568544,three,two,1,seven,two,0,0,0.0174102974907387,1,one,four,0.273051673804686,0,1,1,0,1,0,0,0,two,two,0,two,four,0,0.336163491965971,0,six,0,0,three,0.4622107836801,0,1,three,0.198501655126409,0.0662417183676688,0.197506611531808,0.144079360094653,five,0.033746807450728,0.78926732240496,0.219036359848633,three,0.834740579496493,three,1,four,0.876722363353582,0.437849454458917,0.525337039987829,six,0.470201992737713,1,0.379099551390124,one,1,five,0,three,three,three,three,three,1,1,0,three,1,1,0,1,0,0,three,three,0,three,three,three,0,1,1,1,1,0,0,three,three,seven,1,1,seven,0,0.824744840588407,eight,0,one,0.475842390759187,one,four,four,0.987431887453241,one,three,three,0,0.251358173183994,0,two,one,1,0.645773383740818,four,four,two,0.610233864710732,five,0.784389744108559,three,0.0146775947777339,nine,0.831766850443208,0.518772108434459,one,three,0,0.767691021459581,0,0,six,two,0,0,0.477256905742828,0,0,0.0240128134924195,five,0.359211171106911,0,one,three,five,0.0298129863268405,0.48348888532533,three,one,0,0,0,1,three,0,three,0.0863606272489332,1,0.920648476230361,0.266384633842031,0,three,0.529608471659249,1,one,0,seven,1,0,0.523035412131086,0.335199387305131,0.390792964032272,0.513808653193019,0.954761265876238,0,0,0,three,four,one,0.976642474905192,0.973690278111143,0.594122517152074,0.271692530871382,three,four,0.77472277426711,1,0.815240899986044,1,1,1,0.472434503883516,0.383721825391529,0.85712053676308,1,four,0,0.283763554392866,1,0,0,0.621028455704278,0.372792613867386,1,0.547343713379533,0.286144038445605,six,1,0,0.158738000282401,0.220008985598049,one,0.115714090171929,0.135259365539695,0.0984093906582283,0,three,0.99013743092637,0,0,one,0,0.698533747621374,0,one,1,0,0.143219868571591,1,0.230614382665267,0.663936906180642,two,1,three,eight,two,0.285113263611222,1
two,1,six,0.553682387659877,0,one,0.518717440886138,0.24477371265614,0.884319958757105,0.833533056668941,0.86378637255849,four,0.94475870462979,two,one,0.766543862495527,four,0.283116824394636,0.690273162975555,0.553803093957312,1,one,0.59428011955435,0,two,0.725225215453332,0.612822478033705,1,0,0.265461884636582,one,0.986504720797866,1,1,three,0.277037431333591,0.400089278072289,0,five,1,1,four,0,0.626256441875954,1,0,0,0.312700537847287,two,three,0.74992682738449,two,0.310061348046446,three,0.947412858339009,0,one,four,0,0,0.880290943297985,three,two,1,one,one,1,1,0.360635963271379,1,two,three,0.0204640145559211,1,1,0,0,1,0,0,1,three,two,1,two,two,0,0.122839321581821,1,two,0,1,two,0.599369038069889,1,1,one,0.260931277594826,0.305825207833903,0.878949117984562,0.920845202734086,three,0.665437912513309,0.685489028858364,0.896650266418727,seven,0.466630858571195,two,1,two,0.740986057058622,0.200331922766817,0.584718795840542,one,0.776490609112143,0,0.711048941975139,one,1,six,0,three,three,three,three,three,1,1,0,three,1,1,0,1,0,0,three,three,0,three,three,three,0,1,1,1,1,0,0,three,three,six,0,0,seven,1,0.121844969627846,four,0,two,0.462802473997014,eight,one,two,0.555722889178423,four,four,four,0,0.155832144634117,0,seven,three,1,0.56084053517645,two,one,six,0.525100625564089,five,0.193453785310621,two,0.11212200653914,nine,0.639786203262125,0.630522720235694,four,three,0,0.223969214817066,1,0,one,seven,0,0,0.164384000438751,1,1,0.371653204307447,seven,0.427547142245705,0,three,four,five,0.0600958038951546,0.495542395641163,one,two,1,1,0,1,nine,0,five,0.117025499831181,0,0.71215969675936,0.993288598925726,0,three,0.242982793301223,1,two,0,seven,1,0,0.539363871533245,0.864490548383188,0.0560794748153204,0.46661340065474,0.810024646558004,1,1,0,two,five,five,0.0499228940754918,0.263820673602151,0.574553707436758,0.288504317043637,four,four,0.781981198847925,0,0.384328824726425,1,0,0,0.481422450705978,0.624720406390181,0.975008885659676,0,six,1,0.999437837910743,1,0,0,0.693188458589522,0.63203244209617,0,0.262926846332298,0.155616091580009,two,1,0,0.167623575217612,0.883550501845687,one,0.300669446123225,0.606945156129597,0.0734819690883957,0,one,0.968680708528924,1,0,two,1,0.665212066250518,1,three,0,0,0.618157232338924,0,0.0798347895470863,0.407942195556129,two,1,four,seven,two,0.296730258845312,1
five,1,three,0.641442004554951,0,one,0.0995772172523244,0.564721860666451,0.00658225221906661,0.91228531391032,0.104174304150982,three,0.381690495227108,one,six,0.0700720178806153,one,0.532770158524735,0.607927047746571,0.425363122001335,1,five,0.8040693941196,0,two,0.254201843276635,0.606453214791313,0,0,0.995070998787737,eight,0.202787055628446,0,0,five,0.398780529232449,0.94842436249215,0,six,0,1,seven,1,0.55463542693885,0,1,1,0.519664617165988,four,four,0.677262833303106,six,0.170656295543449,two,0.198695692047628,1,seven,three,1,1,0.395110074616768,two,four,0,nine,two,1,0,0.753674652503451,0,three,three,0.796968948675217,0,1,1,1,0,0,1,0,two,two,0,three,four,1,0.897470064326449,1,five,1,0,one,0.11951544348109,1,0,one,0.328886572286436,0.0504207369577191,0.176962877125807,0.73779057789262,two,0.630494284795284,0.691781348598521,0.289739441296695,eight,0.956888747702017,one,1,two,0.775185508316355,0.00606662045063688,0.696982486889194,six,0.411783485965505,1,0.250328771247017,two,1,six,0,three,three,three,three,three,1,1,0,three,1,1,0,1,0,0,three,three,0,three,three,three,0,1,1,1,1,0,0,three,one,seven,0,1,five,0,0.423329010046575,five,1,three,0.925143760592635,five,five,three,0.731436464982909,three,one,four,0,0.0201675157224729,1,two,three,1,0.895473809439869,five,one,two,0.587841904933895,one,0.409472614132451,six,0.421567234443889,three,0.504889608348172,0.997066987827395,one,six,1,0.447126930435749,1,0,two,four,0,0,0.503634752776008,1,0,0.531342117825915,one,0.58219071609073,1,three,one,one,0.137111726396331,0.994774941812285,three,six,1,0,0,0,five,0,three,0.573860476103772,1,0.263749959067234,0.290366397168461,0,two,0.273777304258795,0,three,1,eight,1,1,0.364178386875394,0.671244830271243,0.0402434077811331,0.634469463073793,0.368461199508946,0,0,0,three,four,eight,0.786683536835491,0.000747108666727225,0.873658074879522,0.127970393254889,four,five,0.263678838493052,0,0.962347820206104,0,0,0,0.212951631046075,0.534913572414058,0.888256615222603,1,nine,0,0.675078017283728,0,1,0,0.546051832811449,0.0897845228356221,1,0.112686927179655,0.792234253925639,four,1,1,0.22885142188657,0.89405976981698,two,0.976334918831844,0.100512788798607,0.384323567355218,1,three,0.923182420801127,0,1,four,0,0.149849026517354,0,three,0,0,0.697482900129895,0,0.34265656999232,0.972515884293258,three,1,five,five,three,0.828079341359008,0
one,1,two,0.075474890236734,1,two,0.929123387556329,0.618785228644108,0.164188339693179,0.487810663737385,0.65112823634219,one,0.999343159444402,two,three,0.0391554513912163,two,0.640259720370496,0.264862352955627,0.108463498346993,1,five,0.368511576848267,0,six,0.0423383440910371,0.914221915707265,1,0,0.0332571886822004,one,0.201554116760918,1,0,four,0.682651648952485,0.709036049677186,1,one,0,1,two,1,0.0835598126488947,0,1,1,0.497674574619952,one,six,0.829363759650038,one,0.387452279210127,three,0.97001330534058,1,six,two,0,0,0.785179943169851,one,four,0,four,two,1,1,0.566110877088828,0,one,four,0.133866326929508,0,0,1,1,0,1,1,0,three,three,1,three,four,1,0.265617809312947,1,six,0,1,two,0.49037317646907,0,0,one,0.593216168874405,0.481789204769044,0.674135047349215,0.0618983540407427,four,0.119553425594716,0.11081932706091,0.108032764306075,nine,0.518371867072679,two,1,three,0.852479461610634,0.102304771972895,0.921547012841181,five,0.983241100322364,1,0.651401605788898,three,0,two,0,three,three,three,three,three,1,1,0,three,1,1,0,1,0,0,three,three,0,three,three,three,0,1,1,1,1,0,0,three,two,one,0,0,four,1,0.440855653686501,six,0,six,0.576711271924918,seven,four,four,0.410369262456028,six,six,one,1,0.017036633126334,1,seven,three,1,0.949972068059741,one,three,four,0.318781408329063,one,0.275971627611568,one,0.939752898342498,one,0.236694229495077,0.128531838410504,six,one,1,0.789831663616982,1,0,seven,three,0,0,0.306447597756918,0,1,0.541818393363472,four,0.367111970015248,1,five,three,one,0.572349376083786,0.11304672126865,three,two,0,0,1,0,four,1,four,0.580204599999936,1,0.358410186444771,0.507792746165422,0,three,0.721440638521852,1,seven,1,eight,0,0,0.356852656708906,0.800962776700728,0.818858174265127,0.0479502117537528,0.916707303969568,1,1,0,one,seven,seven,0.0638818673685146,0.26448075427697,0.917219112373201,0.261500736174778,one,six,0.343306339946354,1,0.353746325319673,1,0,0,0.172991927450426,0.92265668369932,0.242364789528877,1,one,1,0.210853927198288,1,0,0,0.285132982387106,0.252355167234249,0,0.206042536556779,0.100187499579305,nine,1,1,0.534474815582949,0.26041146182031,one,0.662629623317558,0.421795554405066,0.355815335418405,0,two,0.194434981639401,1,0,two,0,0.403746831778835,1,four,0,1,0.344525668479927,1,0.360430581702093,0.597900416548894,two,0,eight,four,three,0.733046497822654,1
one,0,two,0.474161736316652,0,three,0.602493199776735,0.651487370275526,0.515751355690313,0.656816477862481,0.946320397285482,three,0.499478678453816,two,one,0.698507625403393,four,0.65178334802545,0.548992924346038,0.765806421586743,0,one,0.768780479770697,0,seven,0.725256873125849,0.546418252579377,1,0,0.370934109973311,two,0.989452521497667,0,1,three,0.305308532267574,0.373593884545153,0,four,0,1,four,0,0.0204793413011912,1,0,0,0.205522687931247,two,four,0.47005783429811,six,0.403341241645398,two,0.64200899906927,1,eight,nine,1,0,0.618044944414745,one,two,0,nine,one,0,1,0.586333423498955,0,three,four,0.673757688953466,0,1,1,1,0,0,0,1,two,two,1,three,three,0,0.786427743009042,0,four,0,1,two,0.130258449421286,1,0,three,0.351672699972903,0.25683440446419,0.674810712158487,0.89697864737921,three,0.807241021105428,0.677948800643009,0.181423262692769,one,0.241698640010719,four,0,four,0.701863518508401,0.952589405741791,0.761556110047654,three,0.696599140077178,0,0.0860878921812505,seven,1,one,0,three,three,three,three,three,1,1,0,three,1,1,0,1,0,0,three,three,0,three,three,three,0,1,1,1,1,0,0,three,two,three,1,1,three,1,0.840037792597468,four,0,one,0.83406492492232,one,four,four,0.650909230514731,three,five,two,0,0.879609976032886,1,seven,one,0,0.409574954310649,four,three,six,0.304883606730901,seven,0.47610058499425,two,0.36546127667256,eight,0.362284760036653,0.181142509321012,two,three,0,0.239832641741642,0,0,two,six,1,0,0.318411671026559,1,1,0.559786644823917,seven,0.780043740002,0,four,four,three,0.46913426637435,0.122016999535411,four,seven,1,1,1,1,two,0,one,0.0832407342826654,1,0.573808597494615,0.0709027251187949,1,three,0.196597494403358,1,three,1,seven,1,0,0.545137994030172,0.131195591182538,0.94676626654541,0.722631834384153,0.782805751767726,0,0,1,two,seven,one,0.605152971515855,0.63228454938789,0.782474944378639,0.544929634350426,four,five,0.556737025461762,0,0.564647671456528,1,0,1,0.892563864534439,0.534829404879184,0.746511255012769,0,seven,1,0.62832422965366,1,0,1,0.19385161589822,0.402415777662151,1,0.03257465538828,0.44328807736848,three,0,1,0.453325936763168,0.0979429446157889,four,0.230272223153353,0.220103336717406,0.30068267679683,1,two,0.227219390829596,1,0,four,1,0.0863826052445751,1,four,1,0,0.734459035315568,0,0.70951379814471,0.255990684295232,one,1,five,eight,three,0.183211826989872,0
two,0,five,0.0193568655834028,1,two,0.13299578660508,0.807080083198153,0.480334098522509,0.149785000402549,0.511447528805969,seven,0.344506152978834,three,four,0.142135758707051,four,0.458170384129478,0.0682266384507062,0.793012918985176,0,one,0.0329631400485487,0,three,0.23385240222327,0.485762452831383,0,1,0.844928080530574,five,0.618199674793796,0,0,one,0.560900708143369,0.224719918309718,1,four,1,0,six,0,0.7799680681,0,0,1,0.391518265972361,four,four,0.446855115903952,five,0.314082666153313,one,0.816559023930019,0,one,two,0,0,0.519713171987914,two,three,1,six,three,1,0,0.0395159058406008,0,three,four,0.797669861632187,1,0,0,0,1,0,0,1,one,one,0,five,three,0,0.0430863716278087,0,one,0,1,one,0.253399074645294,1,0,five,0.517759772782277,0.755089352658951,0.523025141230281,0.550158883683103,four,0.620709609066501,0.194834818342714,0.501158170489701,seven,0.0851473853036832,three,1,three,0.391852238863691,0.391525875635139,0.335389578942925,seven,0.676960086700378,0,0.662264070976571,three,1,three,0,three,three,three,three,three,1,1,0,three,1,1,0,1,0,0,three,three,0,three,three,three,0,1,1,1,1,0,0,three,five,three,1,0,seven,0,0.55698756291965,seven,1,six,0.0776980585608906,eight,four,three,0.874895995986293,nine,one,one,1,0.457818334614169,1,two,two,0,0.297054755467849,five,three,seven,0.712146057438359,four,0.683990624469068,three,0.0312178398877418,four,0.686303412712046,0.27449201986544,six,six,1,0.868185127648936,0,0,five,six,1,0,0.419567693134666,1,0,0.253305395688187,six,0.492416768082216,1,one,four,three,0.822534567556707,0.550939811852833,two,one,0,1,0,0,three,0,five,0.239594547369486,1,0.295810094427582,0.21139541638566,1,four,0.648613640179367,0,five,1,six,0,0,0.557640007266004,0.0767062108901282,0.743274095843486,0.0902645997671393,0.884945614354054,1,1,1,one,seven,one,0.614734257682992,0.361557060584985,0.795499475359985,0.104044772055825,four,four,0.833506059706775,1,0.392644413430129,0,0,1,0.482306780305077,0.923399632392802,0.926005569605233,1,nine,0,0.412862095182048,0,1,1,0.0877898431869619,0.775414527742918,1,0.938717064165113,0.0433468764444732,two,1,0,0.22022035172599,0.427124270596777,two,0.807416434123125,0.182298651360955,0.355895083863122,1,three,0.608415354574127,0,0,four,0,0.300195750493101,1,four,0,1,0.857594989859025,1,0.938670655714907,0.0756516524107425,three,1,two,six,one,0.59862265244939,1
four,1,two,0.368720860362413,0,three,0.657711643769265,0.1069105245328,0.475632396731287,0.58464991107379,0.163843860237818,two,0.960907751078876,three,four,0.741307466644271,two,0.851837537491701,0.243347992018382,0.046092210918154,0,seven,0.546893760569747,1,one,0.329611532455816,0.687620455047021,1,0,0.553151584907628,seven,0.18551435403142,0,1,two,0.441625786618965,0.458498194785531,0,seven,1,0,four,1,0.443463738014554,0,0,0,0.843698542604658,two,two,0.824468045036862,four,0.152678481878886,one,0.759000093792722,0,one,five,1,0,0.714514381484133,three,three,0,one,one,0,0,0.561304175536387,0,one,two,0.360182680963216,0,1,0,1,0,1,0,0,three,two,0,two,two,1,0.554918668729153,0,six,1,1,one,0.135949019676421,0,1,four,0.262867269525002,0.714331151918968,0.0705239601847304,0.719617481878781,five,0.132897506046546,0.801581975344524,0.157944871526237,eight,0.782295101258485,three,1,one,0.857844703644895,0.0538163561304615,0.459532880833158,one,0.0655378786243478,0,0.98517391231038,four,0,four,0,three,three,three,three,three,1,1,0,three,1,1,0,1,0,0,three,three,0,three,three,three,0,1,1,1,1,0,0,three,one,five,0,1,four,1,0.95829948512854,four,1,three,0.556335041348497,three,one,four,0.975239272566119,six,two,six,1,0.368615462239104,1,one,one,1,0.783556617563714,two,three,one,0.70954699294895,two,0.305255543305229,one,0.319239772554863,five,0.232259548612088,0.815977792851104,two,one,1,0.888554237629422,0,0,six,one,0,1,0.617988218391204,0,0,0.208983773831947,three,0.506350168865748,0,four,one,four,0.0723283334714091,0.712608443806202,four,five,0,1,1,0,four,0,four,0.385251196954121,1,0.802701613988571,0.920216027105116,0,one,0.181231233087309,1,four,1,two,0,0,0.925866973305487,0.737938164369195,0.300868807445248,0.958488482614682,0.29113396977259,0,1,0,one,six,seven,0.0905212515096911,0.645965997285267,0.84038802481265,0.391744159157114,two,five,0.182002779341246,0,0.710743985432453,1,0,0,0.322713623231334,0.880194357137638,0.274909934095243,1,nine,1,0.556197133485801,1,1,1,0.881171639782961,0.233702820760971,0,0.903261349751073,0.329473088064218,three,0,0,0.716470018834176,0.946342848084956,two,0.657731994092068,0.720025970444196,0.958552422702267,1,one,0.0853803854647093,0,0,three,1,0.95645304239372,1,one,1,0,0.724863475043439,0,0.0107315000694718,0.535392659910466,two,1,one,three,two,0.665976980658343,0
two,1,four,0.030840390026101,0,two,0.976070336928995,0.708522997491349,0.741014557367949,0.676354632286468,0.516799294923034,three,0.878720662353542,three,four,0.658527940030404,three,0.889041743788675,0.242439969015573,0.174590421559496,0,seven,0.960244984276269,0,four,0.607601176468543,0.406755763413632,0,1,0.92920614887552,eight,0.808947881697052,0,0,five,0.17696825551339,0.940219411005031,1,one,0,0,four,1,0.63819117031611,1,1,1,0.351645540604702,five,four,0.480908918995099,six,0.468664068465594,four,0.837027312676353,0,one,two,1,1,0.796252577318197,two,two,1,eight,three,1,0,0.942702673653467,0,three,one,0.464416188246571,0,1,1,0,1,0,1,1,one,three,0,two,three,1,0.959952462330683,0,six,1,1,three,0.466241567501535,1,1,six,0.0783092432176481,0.382924812475147,0.341126637024264,0.401444837858279,four,0.914608478355413,0.521983365327192,0.67364730292178,one,0.125095758532744,two,0,four,0.399165221179343,0.737420389006527,0.141878912856875,four,0.311006773862513,1,0.39100469141512,one,0,six,0,three,three,three,three,three,1,1,0,three,1,1,0,1,0,0,three,three,0,three,three,three,0,1,1,1,1,0,0,three,three,one,0,1,four,1,0.777809300089481,five,0,four,0.955512591878586,six,five,five,0.473896910485875,eight,four,two,0,0.977282444945749,1,five,one,1,0.0890036373950243,three,five,five,0.586788782062167,two,0.904648979972909,three,0.794118328155225,three,0.584609567446195,0.318353465452658,four,seven,1,0.850310119155864,0,0,two,three,1,0,0.790105920816548,0,1,0.243220641534821,seven,0.89553926965928,1,two,two,one,0.0680845344354671,0.440646821996718,two,seven,1,1,0,0,six,0,four,0.516560572939459,0,0.73094462426021,0.543841510338703,0,six,0.626512601138866,0,two,0,six,1,1,0.869671506305294,0.125624042050916,0.588709701798042,0.0871245079072129,0.0623491321272496,1,0,0,two,five,four,0.319590458406902,0.157752078546673,0.129406113547451,0.0456696731442656,two,one,0.733939343607279,0,0.138410051615612,1,1,1,0.982466846055171,0.265283637541657,0.613247199498511,1,six,1,0.776844632049945,0,1,1,0.908327051102808,0.59062391507073,1,0.271265090377686,0.439445031044416,two,0,1,0.960111973431348,0.0633011242323825,four,0.781256276929659,0.301700107261317,0.859959688512084,1,one,0.106171474127154,0,1,one,0,0.00339953381431557,1,four,1,1,0.690875884111511,0,0.427573954316666,0.228870938233309,one,0,six,two,two,0.720519630704303,0
