cdata63,bdata62,ndata17,bdata61,ndata3,bdata84,bdata14,cdata88,ndata27,bdata81,ndata6,ndata13,ndata28,ndata76,ndata70,cdata89,cdata45,cdata99,ndata18,bdata72,bdata77,bdata32,cdata55,ndata44,ndata15,bdata85,bdata3,bdata86,cdata1,ndata9,ndata40,ndata90,bdata67,bdata2,ndata89,cdata71,cdata59,cdata42,bdata29,bdata71,cdata13,cdata72,cdata2,bdata90,bdata94,cdata18,ndata30,bdata68,cdata20,cdata100,bdata57,cdata54,ndata60,cdata39,ndata79,bdata47,ndata35,cdata68,ndata66,ndata100,ndata11,cdata80,cdata10,ndata16,ndata64,ndata56,cdata53,bdata49,bdata55,ndata82,ndata39,ndata25,cdata76,bdata4,cdata44,cdata62,bdata58,ndata49,cdata24,cdata97,cdata46,cdata31,bdata5,bdata75,bdata43,cdata23,cdata33,cdata81,ndata52,cdata40,bdata54,bdata93,bdata12,bdata66,bdata65,ndata4,cdata78,bdata21,bdata88,cdata15,ndata58,ndata62,ndata84,cdata57,bdata56,ndata92,cdata19,ndata43,cdata51,cdata50,cdata93,bdata44,cdata87,bdata20,bdata33,ndata80,bdata19,ndata50,ndata12,bdata91,bdata78,ndata97,ndata95,cdata37,cdata26,cdata3,bdata9,bdata17,ndata98,cdata14,cdata49,cdata16,bdata69,cdata35,ndata57,ndata7,ndata1,ndata5,cdata25,cdata4,bdata82,ndata41,bdata22,cdata29,bdata28,cdata90,bdata74,ndata96,bdata30,bdata63,ndata65,ndata78,cdata82,cdata5,cdata64,cdata36,bdata50,cdata9,ndata51,cdata56,cdata85,bdata10,ndata77,cdata22,cdata12,cdata94,cdata69,bdata87,cdata83,cdata86,ndata23,ndata29,cdata91,bdata25,cdata48,ndata69,ndata46,ndata48,cdata47,bdata92,bdata59,ndata19,bdata42,cdata73,bdata13,cdata8,cdata75,ndata87,bdata79,cdata84,bdata36,cdata65,cdata38,cdata74,ndata36,ndata37,bdata89,cdata95,ndata34,bdata39,cdata98,cdata77,bdata100,ndata61,ndata81,bdata1,ndata94,bdata98,ndata68,ndata38,bdata34,ndata10,ndata85,bdata99,bdata7,cdata43,bdata31,bdata24,cdata52,cdata28,ndata31,bdata18,ndata2,cdata92,bdata95,bdata97,ndata33,ndata75,bdata73,bdata41,ndata42,cdata11,ndata72,ndata53,bdata6,ndata24,ndata74,ndata54,bdata37,bdata26,ndata55,ndata8,cdata7,cdata96,bdata48,cdata17,cdata21,cdata61,ndata14,bdata27,ndata86,bdata16,bdata8,ndata20,cdata41,ndata26,cdata70,cdata6,cdata30,bdata70,bdata76,ndata71,bdata15,bdata53,bdata60,ndata99,ndata45,ndata32,ndata88,ndata93,bdata40,bdata46,bdata83,cdata67,bdata11,ndata22,ndata73,bdata35,bdata80,ndata83,ndata47,cdata79,bdata52,cdata34,cdata32,cdata58,ndata21,bdata38,cdata66,bdata23,cdata60,ndata63,bdata96,ndata59,bdata45,ndata67,cdata27,bdata51,ndata91,bdata64
six,0,0.31241638261058,0,0.495457112338266,0,0,three,0.697167800160225,1,0.475666753362753,0.108477470999475,0.571376463228023,0.23730268291143,0.662002826172256,three,one,two,0.114411030239627,1,1,1,three,0.388345549902136,0.434946893936102,1,0,0,one,0.659431496557,0.374661509203376,0.851160187958035,1,1,0.779007051377024,four,nine,four,0,1,three,three,two,0,1,two,0.132444225100048,0,one,three,0,two,0.87704008350941,two,0.937277361352267,1,0.29939149671563,five,0.802979853694141,0.600938443131376,0.738051340396768,two,one,0.24828379907257,0.858356670617285,0.235323960198654,five,1,0,0.00269514980648855,0.0942070146225189,0.401617428083469,two,0,two,five,0,0.538164768993192,one,one,four,four,0,1,0,two,six,three,0.214340401398904,two,1,0,0,1,0,0.274730277868169,three,1,1,one,0.109877209832423,0.185803059165303,0.390275346436495,one,1,0.268347722379385,one,0.0886267414473056,four,eight,eight,0,three,1,0,0.0756052689065342,0,0.913794539942533,0.427122420167211,1,0,0.269935798819538,0.330741347501647,two,two,five,1,0,0.631042033603709,one,one,six,1,three,0.934791273469895,0.427385210487879,0.764977629566874,0.910220465461192,two,three,1,0.355922009521457,1,four,0,three,0,0.387567687020991,0,0,0.276162043305738,0.105623521580832,five,two,four,five,0,four,0.0392284719502239,two,four,0,0.831863251702259,six,two,four,one,0,three,four,0.635099060015347,0.938147782268126,one,1,five,0.775114276839236,0.404078358442368,0.70908037013547,four,0,1,0.862690380872488,1,two,1,one,four,0.304497791443052,1,five,0,one,one,five,0.518552129169145,0.615934936334468,0,one,0.205446582502577,1,three,two,0,0.0328712455518434,0.72807336796261,0,0.966160347021088,1,0.400842456186129,0.617046160855635,0,0.823527798805666,0.371964157668222,1,1,five,0,1,one,two,0.345283158252129,1,0.92882529846933,four,0,0,0.80209658976374,0.707406165567549,0,0,0.452994556808178,one,0.717175607509033,0.988575053388546,1,0.106623562468021,0.981012119888016,0.420645499992053,1,1,0.143068724127342,0.873439241780588,seven,one,1,two,three,one,0.554014860106705,1,0.943345123319915,0,0,0.690723355073705,five,0.437787485878821,two,three,five,0,0,0.249133801268609,1,0,0,0.918315386666498,0.531758164939601,0.0609700318625903,0.72597981958815,0.366266107401751,0,1,0,three,0,0.889080386718547,0.0715833946456601,0,0,0.310622341095868,0.941242608104194,five,1,four,two,four,0.490008616270651,0,one,0,five,0.871746962272192,1,0.185119284361564,1,0.892552037612223,six,1,0.587890213459069,1
six,1,0.994371015003687,0,0.354392902847338,1,0,six,0.698818964730689,1,0.208770207338234,0.339588994612231,0.605629754264336,0.847299257447873,0.605187097665733,two,three,two,0.539972083294737,0,1,0,three,0.181598838026549,0.651355982550829,0,1,0,four,0.868520865768206,0.926993125714983,0.736996619099813,0,1,0.0456775452706898,three,seven,two,1,1,eight,two,nine,1,0,one,0.670596365629461,1,six,eight,0,three,0.412721781548768,three,0.993498631538226,0,0.30705585576998,seven,0.0178553529543103,0.901723959381408,0.05278397944965,three,three,0.124346319086238,0.917197400874315,0.305777371973058,eight,0,1,0.0464633874651307,0.698793339137612,0.10819670212008,four,1,five,three,0,0.815552197874489,two,five,one,three,1,0,1,five,seven,one,0.0770281099255533,one,1,1,1,0,1,0.158590713585706,one,1,1,five,0.463010381583627,0.115411508747662,0.593122653251631,one,0,0.101921448494288,two,0.455997232624429,two,one,eight,1,two,1,1,0.818553106753515,0,0.869914382369571,0.882834474799806,0,0,0.914972437995608,0.0268034900634122,one,one,three,1,1,0.232153479529929,one,five,four,0,three,0.0959695123674248,0.0616174675910933,0.406607863703967,0.633037388749619,two,one,0,0.840431966821132,0,four,1,three,1,0.834633409509591,1,0,0.73814857220164,0.512873433043222,two,one,three,five,1,two,0.205880766006136,two,one,0,0.373934177117668,nine,three,three,three,1,two,two,0.509762130892601,0.750829217361909,one,0,five,0.995575041477344,0.209716336469441,0.684900359085149,two,0,1,0.366463955347063,1,four,0,three,two,0.790237705913666,1,five,1,four,two,four,0.119063981412174,0.579341621612277,0,two,0.313783776602204,0,three,one,1,0.224396957783022,0.419444237946927,0,0.555296407685093,0,0.221060321995445,0.176546917489646,0,0.32156193937681,0.560235618710376,0,1,two,1,0,four,three,0.575279631158893,1,0.325902643960286,one,0,0,0.628172560365604,0.606272797999721,1,0,0.261313815843972,two,0.283408374506399,0.010170737705224,1,0.504408026755496,0.819162706739218,0.913958306895612,0,1,0.0699093561952123,0.860285217065868,six,two,1,two,three,five,0.0437564901160464,1,0.183955647992482,0,1,0.207463554522874,two,0.763998032281221,three,one,two,0,1,0.414799433623563,0,1,0,0.0740386783385503,0.565519701662415,0.190555145776024,0.387059287467424,0.346379469584274,1,1,0,two,0,0.909987975928018,0.182592872380965,0,1,0.52334345065016,0.693563850982691,six,1,two,two,five,0.277735617278989,1,two,0,four,0.375083802769429,1,0.467104628777362,0,0.45121871324947,six,1,0.362839999035702,1
four,0,0.917837866624887,0,0.313478776905351,0,1,four,0.840676851972732,0,0.112849212056907,0.537674209383436,0.844626635115726,0.39750730304053,0.0398812586905489,one,three,three,0.590768371854143,1,0,1,one,0.40094772226943,0.16787163816003,0,0,1,four,0.717031137016884,0.434876682789609,0.324501193079733,1,1,0.605903168941455,one,three,two,1,1,nine,three,one,0,1,two,0.57542255797758,1,five,one,0,four,0.139036374095072,one,0.817769078034472,0,0.366161981203705,five,0.633856148355372,0.891614262232949,0.0349951470610198,one,three,0.2781290974253,0.886135767111154,0.858564423137394,two,0,1,0.0871674508526341,0.344526366730616,0.967497155120968,two,0,four,three,1,0.255444184699138,three,two,one,eight,0,1,1,five,eight,one,0.696310394583725,two,1,1,0,1,1,0.427369796380331,two,0,0,one,0.485101058530009,0.215466083132058,0.372224357633801,one,0,0.691940131369017,three,0.64420722736603,five,four,three,1,eight,0,1,0.886431110398102,1,0.43574631112804,0.299155975602057,0,1,0.00808986717730398,0.0730766784214835,three,one,two,1,1,0.218711020931307,four,one,five,0,three,0.124716974786005,0.221671203479385,0.0355527084391594,0.250616292201912,one,seven,0,0.81592531116973,0,three,1,two,0,0.543506762815572,0,0,0.216802769344526,0.699173972030409,two,two,six,three,0,one,0.529516227465398,two,three,1,0.983047133516237,nine,three,two,five,0,two,two,0.895809772904987,0.608428431101063,one,0,two,0.683525939081069,0.47520290706677,0.966414034940373,four,0,1,0.133867537555406,0,seven,1,five,three,0.281378754162695,1,three,1,four,three,five,0.518186783929296,0.776718803057111,1,three,0.702652908398306,0,three,three,1,0.12338017649009,0.0795879732963525,0,0.864958164117751,0,0.361922789236719,0.644312962840171,0,0.935495885490029,0.352469923232403,1,1,three,0,1,four,three,0.504213557196451,0,0.0373625475424273,four,1,0,0.752872389480411,0.0988170598718037,0,0,0.976795959276117,two,0.530963206761005,0.851887120012155,1,0.816575071324855,0.179813906625284,0.690496179912019,1,1,0.39184227451168,0.976221898112706,six,three,0,one,three,five,0.806751556711739,0,0.680963357928223,0,1,0.461893337862438,five,0.0325911500339306,three,three,four,1,0,0.93228874601684,0,1,0,0.894187821399431,0.338209757259626,0.700254171184527,0.903649703288242,0.52330016011607,1,1,0,three,0,0.0443694801190311,0.793442584459849,0,0,0.552226089198567,0.517007890862906,nine,0,four,one,five,0.00622671242740047,0,seven,0,one,0.964799952424914,0,0.171947222768456,0,0.439075361403711,three,0,0.547814000806988,0
four,0,0.32081663709169,1,0.616496101250715,0,1,three,0.77587531362348,0,0.0390964881064839,0.852425391663346,0.623678548318722,0.134094794291492,0.516530029419231,three,one,four,0.195990082914199,0,0,1,two,0.454917227545608,0.16830673928871,1,1,0,four,0.695819124148656,0.556700983519615,0.672072492134047,0,0,0.534411512405465,four,one,two,1,0,three,one,nine,1,0,one,0.669101460483436,1,one,six,0,two,0.444387736938321,one,0.400360688494987,1,0.401097217903531,four,0.072872198781831,0.914788430746772,0.310835027417883,three,one,0.251816984110113,0.337450022985238,0.695583013514559,seven,0,1,0.418567809184518,0.126721145654286,0.511445258969222,three,0,one,four,0,0.638448992120225,three,six,three,six,1,1,1,three,eight,three,0.890678449070451,three,1,1,1,1,0,0.160044426554088,six,0,1,five,0.802908465209583,0.478738509912464,0.22407327649709,one,0,0.314641350917702,three,0.804889504807072,five,seven,two,0,three,1,0,0.407162653607288,1,0.873575299045255,0.695811604261639,1,1,0.996355366695481,0.578608587062755,three,one,one,1,0,0.672378527958463,two,two,two,1,one,0.810518956921953,0.523637377515899,0.278174134183903,0.26795077790963,three,three,1,0.507232014927845,0,three,1,five,1,0.534782054803942,0,0,0.201520638159079,0.100258092886494,one,one,one,one,0,one,0.205805813061751,three,six,0,0.897206026439574,nine,one,four,three,1,four,five,0.146355034311487,0.847100172801133,three,1,three,0.612617875252533,0.886520674443677,0.107325220189326,one,0,0,0.675779128965806,1,five,1,two,two,0.893471677418613,0,one,1,four,one,three,0.859708316120301,0.0610023151416597,0,three,0.632229844035523,0,three,four,1,0.354245330434767,0.321017105936425,1,0.635290598494936,0,0.81913191634087,0.211513380924582,1,0.475834442651706,0.865289404143038,0,0,three,0,0,three,four,0.801515493548594,1,0.735018977210955,five,1,1,0.738123515862598,0.381331125355599,1,1,0.668976499410803,one,0.758392995888537,0.0754706407066511,1,0.273993904658609,0.458759172085151,0.115471130085243,1,1,0.534548309943353,0.178493207788911,eight,two,0,one,four,three,0.422386417932823,0,0.71472834656246,1,1,0.924589711326668,two,0.306387179840327,three,four,six,1,1,0.383932443719427,0,0,0,0.750041378336921,0.160581999797647,0.270530180633529,0.858789682899952,0.281865756809486,1,0,0,two,0,0.573278746563922,0.906646384531964,1,1,0.00779178167193073,0.594369443993016,two,1,three,three,six,0.0539033776012736,0,six,1,five,0.364522984626806,0,0.473343104943077,0,0.768991620371827,six,0,0.0408535720788633,0
four,0,0.128832367124868,0,0.951618728814445,0,0,seven,0.0681123176526552,1,0.286723658573119,0.115479153157675,0.891165868432073,0.171428495150416,0.739461786697108,two,three,one,0.0971004630218348,1,1,1,two,0.982075231630791,0.700070117976429,1,0,0,one,0.427408174196339,0.786585741272006,0.597912411673834,0,1,0.360491167624557,one,two,five,1,0,five,two,one,0,1,three,0.593150162420306,0,eight,three,1,two,0.577045487968682,two,0.648483815955399,0,0.201871782840918,two,0.846578978436399,0.461131419804687,0.56242040969176,one,three,0.538437816172204,0.386637289634355,0.967065133542922,five,0,0,0.566871473050091,0.268198361246471,0.740436012766281,seven,1,three,one,1,0.574481056934755,three,two,one,five,1,1,0,six,three,three,0.76683690777661,one,1,0,0,1,0,0.636810382110955,five,0,0,three,0.735824363563363,0.694390728814106,0.21523887934362,two,0,0.113537076668747,three,0.353545182825939,seven,five,eight,0,three,1,0,0.893516852253228,0,0.882673953330771,0.770748125088126,1,1,0.431446751573447,0.444477985715484,four,one,two,1,0,0.484857764420052,two,five,three,0,three,0.663463860216273,0.812325501482435,0.0995242073475433,0.993215160185964,two,three,0,0.0623898253079538,0,four,0,two,1,0.280422260125575,1,1,0.440466046418843,0.398968712960319,one,two,five,three,1,two,0.358861687411967,two,three,0,0.162530397988795,four,three,four,two,1,five,seven,0.406668164124433,0.555364658424683,three,1,six,0.343722227213073,0.825784514713821,0.660001395465176,four,0,1,0.867724766539227,1,one,0,five,two,0.303110124314635,1,five,1,one,four,five,0.512318137929802,0.742029155777642,0,three,0.979327858413754,0,one,three,1,0.344774487883577,0.850381874993299,1,0.175622569368586,0,0.804099424268457,0.261275569359753,1,0.402871465087949,0.919354202891609,1,0,five,1,1,two,two,0.639382012068658,0,0.610552433706763,five,0,0,0.237283427757196,0.683437112944193,0,1,0.146674805954552,three,0.528738960191498,0.355803944983961,1,0.030327560077604,0.474885913368575,0.148893280611963,1,0,0.642523362109043,0.501525384546733,six,two,1,one,three,two,0.921215190124125,1,0.590709915469047,1,1,0.621945898010675,five,0.237969563672069,three,six,five,0,0,0.553529346653669,1,0,0,0.0612101246744563,0.218462140856568,0.421971708964926,0.679587283191224,0.290010040526132,1,0,0,three,1,0.781702585903318,0.575186633746733,0,1,0.437461388963296,0.866406141770852,five,1,three,three,seven,0.690159054199894,1,five,0,five,0.184934425044099,0,0.341750224174958,1,0.193917693526878,seven,1,0.589231931501737,0
one,0,0.930310259873328,0,0.365439958687883,1,1,two,0.450428172418171,0,0.956487621868057,0.667656030055445,0.963723717325497,0.521803329843809,0.322610449802048,two,two,three,0.372551682226165,1,1,0,two,0.730509125271504,0.799995830805565,1,1,1,seven,0.496180054732075,0.177013974253048,0.870947174861931,1,0,0.568571746942441,three,nine,eight,0,1,seven,two,nine,1,0,two,0.650309815687441,0,eight,seven,1,four,0.052073284747178,three,0.993633064873169,1,0.753984546526759,six,0.612743909040924,0.535630011147736,0.628250822254097,one,one,0.290353197413147,0.34285952971376,0.984400910931848,three,1,1,0.305204825279577,0.905488249528541,0.247169488917347,six,0,four,three,1,0.82127780652876,one,three,one,seven,1,1,0,eight,three,three,0.271841139170235,two,0,0,0,1,1,0.883063934970865,two,1,1,three,0.480040380146663,0.336541077328903,0.448735991280362,four,0,0.15448937490121,three,0.200757810333874,three,two,eight,1,seven,0,1,0.273708656489559,1,0.184952346163102,0.339276397586449,0,0,0.455855068903729,0.928684446145972,two,two,two,0,0,0.517607110729542,one,four,four,0,two,0.936749114763494,0.62409755452777,0.128874402930534,0.662995883238777,two,two,1,0.744709388233706,0,two,0,five,0,0.939452385331669,0,1,0.225602418351812,0.973001295040748,four,three,one,five,0,one,0.984500554417668,one,four,1,0.995480666803866,nine,one,five,two,1,one,four,0.599630397589491,0.75401969313471,four,0,four,0.807820558805985,0.247844611597825,0.922683946944389,four,1,0,0.941959573693346,1,four,0,one,two,0.895856778141312,0,four,0,four,three,one,0.69273705049565,0.407436638108934,1,one,0.56240943233397,0,two,four,1,0.659499092852737,0.167606893405531,1,0.50529893447261,0,0.15726910856305,0.841828412496262,1,0.847692244568702,0.411687430629309,0,0,one,1,0,one,four,0.264764372890516,1,0.523494907464268,two,0,0,0.0653688116526239,0.925509644660791,1,0,0.156902666713985,one,0.274807026027262,0.585852168931299,1,0.401269725754709,0.85807940371483,0.943824236639961,0,0,0.608050456363183,0.422077594454462,nine,one,0,one,four,six,0.280718347546381,0,0.85854738454879,1,0,0.913208414260074,five,0.941629861082292,one,seven,four,1,1,0.808115759529456,1,1,0,0.0752340328965945,0.57037760275195,0.547828991553651,0.544694906721174,0.191141411098076,0,0,0,two,0,0.123921557844418,0.888114065538436,0,0,0.704540317623534,0.667073873709778,eight,0,three,one,three,0.336367535849711,0,six,1,one,0.743108642238075,1,0.193389787476208,1,0.57920348400266,seven,1,0.332847415275818,0
one,0,0.726833986251197,0,0.348680451877303,0,1,three,0.842139874300334,0,0.291522605574428,0.41980312134789,0.346800601887192,0.68355630551586,0.79804590162064,one,three,one,0.606879604912436,1,1,0,one,0.825388830793639,0.525298442303902,0,0,1,seven,0.399163496508363,0.61423914378903,0.193891011577893,1,1,0.662760143558679,three,six,eight,1,0,nine,two,six,1,1,one,0.784661316434499,0,seven,seven,0,one,0.232327989639006,one,0.563641089943494,1,0.729984913384427,six,0.876555790450671,0.177337760151039,0.659641550541984,two,one,0.223760455778611,0.776628128231197,0.415836575844935,six,1,1,0.833831465058365,0.625838640566398,0.778278040335121,four,0,five,four,1,0.353673117475443,three,four,three,two,1,0,0,seven,two,two,0.757257545849526,two,0,1,0,1,0,0.122429548350782,five,0,0,seven,0.076813712620869,0.526689197264545,0.808071888128365,one,1,0.79865662821079,three,0.981147313595125,five,two,three,0,five,1,0,0.852007691191879,0,0.118612967232825,0.498151204029828,0,1,0.885501393957418,0.45934758029152,three,three,five,0,1,0.526738788517903,five,five,six,0,three,0.676063644732613,0.938258906249279,0.146546350798945,0.760465931646693,two,five,1,0.746792463802409,0,two,0,three,1,0.0155792270772107,1,0,0.569368325850752,0.559823295457233,three,two,four,three,0,one,0.471005973175886,one,five,0,0.216312589691161,four,one,six,five,0,two,two,0.49261414513395,0.865146812788524,one,1,four,0.503986123233097,0.22204127367903,0.925299362279938,four,1,1,0.315775870683551,0,seven,0,one,two,0.827786183090359,1,two,1,three,four,three,0.662296117614619,0.0617469978733757,1,one,0.411527682811304,0,three,two,0,0.00317905112833838,0.870992108515471,1,0.874157827192813,1,0.834234086546697,0.909250482745303,1,0.256501679695986,0.770959219771185,0,1,four,1,1,one,one,0.420364050214544,1,0.929176794620417,two,0,1,0.907620507547959,0.630107647137757,0,1,0.634769072718656,two,0.144252525281713,0.867728762540179,0,0.982238869861651,0.700509879409665,0.443403532773712,1,0,0.0194268391256077,0.791543661967745,one,one,0,two,four,one,0.838062138706553,1,0.0455525151645333,1,0,0.904610202673383,two,0.334180623143308,one,three,four,1,0,0.721381579715994,1,1,1,0.860631965055458,0.195940267986613,0.128660087805359,0.908577706081064,0.780384767125718,0,0,1,three,0,0.393078405623031,0.477358183114389,0,0,0.502179564302185,0.588516025637708,seven,0,two,three,four,0.596712722704832,0,five,0,two,0.627403830804404,0,0.723473197442156,1,0.831404526917393,two,0,0.635902722826756,1
one,0,0.123054617167071,0,0.709027749039933,1,0,seven,0.656917219678628,0,0.448608764677062,0.85569186632536,0.426322666197788,0.465906964485167,0.0948379574405858,three,three,one,0.21033808343502,1,1,1,three,0.747543675935703,0.120466179640254,1,0,0,four,0.207142498597914,0.894872496551645,0.894361367366586,1,0,0.993151646222224,four,two,six,0,0,three,one,three,0,1,three,0.348933102999466,0,seven,six,1,one,0.486963598960634,three,0.813014014352454,1,0.390765943501807,two,0.794415137231102,0.803112415585945,0.331587628643208,two,two,0.423975747529413,0.693206628762021,0.56028354130291,three,0,1,0.528231059752604,0.293759769185879,0.384230743824366,one,0,two,four,0,0.488929070289855,five,six,one,five,1,0,1,seven,three,three,0.286102319935923,three,1,1,1,0,1,0.314811898644224,three,1,0,three,0.0782633470748115,0.165070979485028,0.810516542915434,three,0,0.753576327710799,two,0.495900429772269,seven,five,seven,1,one,1,1,0.707760184096661,0,0.0080732735153306,0.85131396984335,1,0,0.452753643502049,0.363953387872204,one,three,three,1,1,0.63031712024789,one,three,three,0,one,0.373521766128448,0.240943827667614,0.353263624464692,0.444466677391339,three,eight,1,0.0761533688249506,1,two,1,three,1,0.145831585016293,1,0,0.523004730556923,0.624619083791248,three,one,four,five,0,two,0.252304162347045,two,five,0,0.806217764706242,six,one,four,four,0,two,four,0.672794204328948,0.376216388285653,one,0,three,0.226207000950369,0.0202251261069092,0.502445442835643,two,0,1,0.204918858736362,0,seven,0,one,five,0.806566233264626,0,five,0,one,two,one,0.457274831639741,0.805640019589933,0,three,0.585206249493205,1,three,four,0,0.383498863142847,0.104404828284227,1,0.985914978294498,0,0.894580655143198,0.644589959830286,0,0.970697312980475,0.965672464244156,1,0,four,0,1,four,two,0.529907553279053,1,0.462286159101776,two,0,0,0.633325212341387,0.819587788319472,0,1,0.559762079424795,one,0.92414553337895,0.407483684553038,0,0.52169292834376,0.388303466028606,0.314878781106151,1,0,0.372640771880928,0.216693849461252,nine,two,0,four,two,six,0.743300621908262,0,0.891339753222945,0,0,0.640709162747224,three,0.118902293885484,three,four,four,0,1,0.538538507780079,0,0,0,0.378600422554992,0.0183627158382964,0.130251834863828,0.312803539261056,0.66719531628442,0,1,1,two,0,0.0207711796284701,0.478727944492734,1,1,0.282109241818105,0.718012984779294,five,0,two,two,six,0.942639180114035,1,five,1,five,0.74165904301723,1,0.748821501413184,0,0.233139841603513,one,0,0.647949180377781,1
seven,1,0.88231363275867,0,0.0455181387372952,1,0,two,0.574376880964528,1,0.0960475111530266,0.939550603493219,0.645299329587246,0.922714063038385,0.168840482143828,three,two,three,0.622344086589628,1,1,0,one,0.283035685750558,0.462860687856214,1,0,0,seven,0.39968973541397,0.87864584853005,0.243275330766579,1,1,0.674571392256057,two,four,two,1,1,one,two,two,0,0,two,0.402237888436708,1,eight,seven,1,three,0.351257060287724,one,0.615926177364892,1,0.0507177263634278,six,0.268139441003751,0.375092529915544,0.691925291348458,one,one,0.122498258704257,0.916580111797794,0.956649975402425,three,0,0,0.325886689466668,0.299402529748506,0.470627536090243,one,1,six,three,1,0.52271548098394,six,one,one,seven,1,0,1,two,two,one,0.106873837507175,one,0,0,0,0,1,0.304978270368796,five,1,0,one,0.564569440750159,0.144232348048705,0.99138574374639,four,0,0.244676207009026,two,0.344607480668831,five,four,eight,0,two,0,0,0.342635737862948,0,0.874648496890121,0.924580743713895,0,1,0.293348461275348,0.327899256116727,four,one,one,1,1,0.129485438597654,three,five,six,1,two,0.592739657813303,0.261239550250011,0.068581902367912,0.777897880922825,two,eight,0,0.297185803014417,0,one,0,four,1,0.820099683332052,1,1,0.767543813673394,0.429488619502158,one,one,one,one,1,four,0.333294764770764,two,two,0,0.433542276707197,three,one,two,three,1,one,three,0.643655806919565,0.74651107690791,three,0,one,0.000836035500331178,0.487167664021992,0.0421999341236476,four,1,0,0.654155337840102,0,two,1,three,five,0.238298343148649,0,two,0,four,two,three,0.930896926861926,0.765738305633129,1,three,0.120620059073707,1,two,four,1,0.171555031350025,0.7843867380719,0,0.765996650782983,0,0.521662047805313,0.264914804046996,1,0.12773992280309,0.202068980731995,0,0,four,0,1,two,two,0.982809198477314,1,0.868237135871712,three,0,0,0.970255814786428,0.411181245855157,1,1,0.212098821527296,three,0.691861581158469,0.80806026337397,1,0.813246769392843,0.981551682468149,0.44905439383987,1,1,0.268812322587965,0.29594500228005,five,two,0,two,four,six,0.223127327920972,0,0.295888684858382,1,0,0.586474284314103,three,0.511612589294223,three,three,six,1,0,0.786792539928461,1,1,1,0.577130169566964,0.667616607357591,0.870066371993607,0.634270901026806,0.241643697107716,1,1,0,two,1,0.491366905491364,0.151153129542142,0,1,0.0141791929212964,0.0487671061747175,nine,0,four,one,one,0.254679529446481,0,two,0,four,0.542384252987258,1,0.269806610335795,1,0.187220564544747,four,0,0.915465208566435,0
seven,0,0.725540851364763,1,0.137765126929046,0,0,three,0.625087415061953,1,0.99771157453849,0.975400812872444,0.440038820762251,0.656605566541046,0.367820414969225,one,three,three,0.501771579305136,1,0,1,three,0.168330247407484,0.117040266784808,0,0,1,two,0.215773760529033,0.454670946516859,0.584672416834398,1,0,0.751624184884623,two,two,nine,1,0,nine,three,nine,0,1,one,0.0138035640984626,0,six,four,0,three,0.140810075147158,two,0.311444326097979,0,0.751846934843915,one,0.45189126986635,0.375631964331587,0.572126094771405,two,one,0.140969988663057,0.821605062346972,0.980507643255039,five,1,1,0.961888241839312,0.0720184608539953,0.136318703486331,three,1,three,three,1,0.122613777228897,two,five,four,eight,1,1,1,three,three,one,0.85046407747882,two,0,1,0,0,1,0.782549326382637,four,1,0,three,0.14198134412576,0.253203482827097,0.1730828757188,four,1,0.199625166880782,one,0.677051721354633,four,one,two,1,one,0,1,0.849455246101537,0,0.488744413478496,0.61114642566954,1,1,0.372828002548024,0.0843163651488629,two,two,one,0,0,0.627586294706856,one,two,three,1,two,0.694478971381468,0.901035527736743,0.391189106309195,0.368227293986858,two,one,1,0.437732664129699,1,four,1,five,1,0.602497817900881,0,0,0.17403722356316,0.383784126364208,five,one,three,five,1,one,0.305241478127013,three,six,0,0.659232831942538,seven,three,six,three,0,one,two,0.100077548200951,0.395864494094655,four,1,six,0.287861021267237,0.551575107023428,0.0935918045781683,four,1,0,0.770808737525435,1,one,1,three,five,0.770622938361989,0,three,1,three,four,one,0.28755137577007,0.207090125020318,0,two,0.461842772937439,1,three,three,0,0.141338289587865,0.773464457341065,0,0.179626842179542,1,0.85909704545556,0.178945191028233,1,0.0543717409872757,0.599306394477064,1,1,three,0,1,two,one,0.306383479833111,1,0.189697986028044,two,1,1,0.180651048848016,0.234521819765294,0,0,0.287680015494412,one,0.837774874962315,0.960043965486971,0,0.0258445501621312,0.0670267389102108,0.7278995213356,1,1,0.899137794966288,0.0821545782439165,five,two,1,three,one,three,0.663932439250548,1,0.705376445816688,0,0,0.945302939923837,three,0.659536544853364,two,one,three,0,1,0.704522566331695,0,1,0,0.0312234520626532,0.60368437142665,0.295372988299614,0.850771014275673,0.149692612817287,0,0,1,one,1,0.0557899558421011,0.869367259887383,1,1,0.748622591830738,0.990179906321883,two,1,two,two,five,0.872178015443504,1,five,1,three,0.68000474016396,0,0.646006783516227,1,0.544015968807965,four,1,0.0054320143253388,0
